item_id,name,category,occasion,weather,gender,style,color,brand,price,rating,website,img,buy_link
1727,Levi's Red Sporty Footwear,Footwear,travel,rainy,female,sporty,red,Levi's,93.12,4.8,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Levi's,https://www.flipkart.com/search?q=red+sporty+Footwear
1728,Levi's Blue Traditional Footwear,Footwear,wedding,rainy,male,traditional,blue,Levi's,59.68,4.3,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Levi's,https://www.flipkart.com/search?q=blue+traditional+Footwear
1729,Levi's Blue Traditional Accessory,Accessory,wedding,rainy,female,traditional,blue,Levi's,110.93,3.3,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Levi's,https://www.nykaafashion.com/search?q=blue+traditional+Accessory
1730,Biba White Sporty Footwear,Footwear,casual,cold,female,sporty,white,Biba,102.83,4.1,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Biba,https://www.ajio.com/search?q=white+sporty+Footwear
1731,Allen Solly Blue Casual Top,Top,travel,cold,unisex,casual,blue,Allen Solly,17.46,3.3,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Allen Solly,https://www.nykaafashion.com/search?q=blue+casual+Top
1732,H&M Grey Trendy Footwear,Footwear,travel,rainy,female,trendy,grey,H&M,38.18,3.9,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+H&M,https://www.ajio.com/search?q=grey+trendy+Footwear
1733,Puma White Sporty Footwear,Footwear,gym,rainy,male,sporty,white,Puma,49.16,4.0,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Puma,https://www.flipkart.com/search?q=white+sporty+Footwear
1734,Adidas Red Sporty Footwear,Footwear,gym,hot,unisex,sporty,red,Adidas,82.04,4.1,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Adidas,https://www.myntra.com/search?q=red+sporty+Footwear
1735,H&M Yellow Casual Bottom,Bottom,travel,hot,unisex,casual,yellow,H&M,37.73,3.3,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+H&M,https://www.nykaafashion.com/search?q=yellow+casual+Bottom
1736,Allen Solly Red Traditional Accessory,Accessory,wedding,rainy,female,traditional,red,Allen Solly,39.3,3.9,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Allen Solly,https://www.amazon.com/search?q=red+traditional+Accessory
1737,Levi's Grey Casual Bottom,Bottom,casual,cold,male,casual,grey,Levi's,92.49,4.1,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Levi's,https://www.myntra.com/search?q=grey+casual+Bottom
1738,Puma Green Formal Footwear,Footwear,office,rainy,female,formal,green,Puma,98.14,4.9,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Puma,https://www.ajio.com/search?q=green+formal+Footwear
1739,Allen Solly White Formal Bottom,Bottom,interview,rainy,unisex,formal,white,Allen Solly,104.04,4.6,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Allen Solly,https://www.amazon.com/search?q=white+formal+Bottom
1740,Levi's Grey Traditional Top,Top,party,hot,female,traditional,grey,Levi's,111.68,4.4,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Levi's,https://www.flipkart.com/search?q=grey+traditional+Top
1741,Manyavar Black Formal Footwear,Footwear,office,cold,male,formal,black,Manyavar,22.27,5.0,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Manyavar,https://www.nykaafashion.com/search?q=black+formal+Footwear
1742,Allen Solly Grey Sporty Footwear,Footwear,gym,rainy,female,sporty,grey,Allen Solly,34.32,4.5,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Allen Solly,https://www.myntra.com/search?q=grey+sporty+Footwear
1743,Nike Yellow Trendy Accessory,Accessory,travel,rainy,unisex,trendy,yellow,Nike,143.33,3.5,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Nike,https://www.myntra.com/search?q=yellow+trendy+Accessory
1744,Biba Red Formal Footwear,Footwear,interview,hot,unisex,formal,red,Biba,62.26,3.9,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Biba,https://www.flipkart.com/search?q=red+formal+Footwear
1745,Adidas Pink Traditional Bottom,Bottom,party,hot,female,traditional,pink,Adidas,94.13,4.7,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Adidas,https://www.myntra.com/search?q=pink+traditional+Bottom
1746,Allen Solly Blue Sporty Accessory,Accessory,gym,cold,female,sporty,blue,Allen Solly,32.41,4.3,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Allen Solly,https://www.myntra.com/search?q=blue+sporty+Accessory
1747,Adidas Blue Casual Accessory,Accessory,travel,rainy,male,casual,blue,Adidas,77.04,3.8,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Adidas,https://www.amazon.com/search?q=blue+casual+Accessory
1748,Allen Solly Red Sporty Accessory,Accessory,casual,hot,female,sporty,red,Allen Solly,132.4,5.0,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Allen Solly,https://www.myntra.com/search?q=red+sporty+Accessory
1749,Levi's White Trendy Top,Top,casual,hot,male,trendy,white,Levi's,141.35,4.0,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Levi's,https://www.flipkart.com/search?q=white+trendy+Top
1750,Adidas Blue Sporty Top,Top,gym,hot,male,sporty,blue,Adidas,46.22,3.3,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Adidas,https://www.flipkart.com/search?q=blue+sporty+Top
1751,Zara Black Casual Footwear,Footwear,casual,hot,unisex,casual,black,Zara,134.17,4.7,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Zara,https://www.flipkart.com/search?q=black+casual+Footwear
1752,Manyavar Blue Sporty Footwear,Footwear,gym,rainy,unisex,sporty,blue,Manyavar,72.94,5.0,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Manyavar,https://www.myntra.com/search?q=blue+sporty+Footwear
1753,Levi's Black Formal Accessory,Accessory,interview,cold,unisex,formal,black,Levi's,118.9,4.6,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Levi's,https://www.amazon.com/search?q=black+formal+Accessory
1754,H&M Red Trendy Footwear,Footwear,party,rainy,female,trendy,red,H&M,143.1,4.8,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+H&M,https://www.flipkart.com/search?q=red+trendy+Footwear
1755,Biba Black Sporty Footwear,Footwear,gym,hot,female,sporty,black,Biba,59.84,4.9,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Biba,https://www.ajio.com/search?q=black+sporty+Footwear
1756,Zara Red Trendy Accessory,Accessory,travel,rainy,female,trendy,red,Zara,47.78,3.9,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Zara,https://www.nykaafashion.com/search?q=red+trendy+Accessory
1757,Puma Blue Formal Footwear,Footwear,interview,rainy,male,formal,blue,Puma,76.14,3.5,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Puma,https://www.nykaafashion.com/search?q=blue+formal+Footwear
1758,Nike Pink Sporty Accessory,Accessory,gym,hot,female,sporty,pink,Nike,31.62,3.5,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Nike,https://www.amazon.com/search?q=pink+sporty+Accessory
1759,Biba Blue Formal Accessory,Accessory,wedding,hot,unisex,formal,blue,Biba,143.1,3.6,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Biba,https://www.amazon.com/search?q=blue+formal+Accessory
1760,Puma Blue Formal Accessory,Accessory,wedding,rainy,female,formal,blue,Puma,134.27,4.7,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Puma,https://www.nykaafashion.com/search?q=blue+formal+Accessory
1761,H&M Pink Sporty Top,Top,gym,cold,female,sporty,pink,H&M,139.06,4.5,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+H&M,https://www.myntra.com/search?q=pink+sporty+Top
1762,Biba Black Trendy Top,Top,travel,rainy,male,trendy,black,Biba,59.92,3.3,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Biba,https://www.ajio.com/search?q=black+trendy+Top
1763,Biba Black Formal Bottom,Bottom,office,rainy,female,formal,black,Biba,140.63,4.0,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Biba,https://www.flipkart.com/search?q=black+formal+Bottom
1764,Nike Yellow Formal Footwear,Footwear,party,rainy,unisex,formal,yellow,Nike,31.45,4.7,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Nike,https://www.myntra.com/search?q=yellow+formal+Footwear
1765,H&M Pink Formal Accessory,Accessory,interview,cold,male,formal,pink,H&M,17.94,3.2,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+H&M,https://www.ajio.com/search?q=pink+formal+Accessory
1766,Allen Solly Yellow Sporty Bottom,Bottom,casual,rainy,female,sporty,yellow,Allen Solly,134.41,3.5,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Allen Solly,https://www.flipkart.com/search?q=yellow+sporty+Bottom
1767,Adidas Yellow Sporty Bottom,Bottom,gym,hot,unisex,sporty,yellow,Adidas,34.36,3.2,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Adidas,https://www.amazon.com/search?q=yellow+sporty+Bottom
1768,Zara White Formal Footwear,Footwear,wedding,cold,male,formal,white,Zara,70.08,3.8,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Zara,https://www.nykaafashion.com/search?q=white+formal+Footwear
1769,Manyavar Pink Formal Bottom,Bottom,wedding,cold,female,formal,pink,Manyavar,134.88,3.5,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Manyavar,https://www.ajio.com/search?q=pink+formal+Bottom
1770,Levi's Green Formal Bottom,Bottom,office,cold,unisex,formal,green,Levi's,76.31,4.2,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Levi's,https://www.ajio.com/search?q=green+formal+Bottom
1771,Nike White Formal Accessory,Accessory,office,hot,female,formal,white,Nike,60.19,4.0,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Nike,https://www.myntra.com/search?q=white+formal+Accessory
1772,Puma Blue Sporty Top,Top,travel,cold,unisex,sporty,blue,Puma,102.22,4.3,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Puma,https://www.myntra.com/search?q=blue+sporty+Top
1773,Manyavar White Sporty Accessory,Accessory,travel,cold,male,sporty,white,Manyavar,119.17,3.2,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Manyavar,https://www.myntra.com/search?q=white+sporty+Accessory
1774,Allen Solly Yellow Casual Bottom,Bottom,travel,cold,female,casual,yellow,Allen Solly,130.48,3.3,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Allen Solly,https://www.nykaafashion.com/search?q=yellow+casual+Bottom
1775,Zara White Formal Bottom,Bottom,interview,hot,female,formal,white,Zara,89.97,3.4,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Zara,https://www.flipkart.com/search?q=white+formal+Bottom
1776,Biba Red Formal Accessory,Accessory,party,rainy,unisex,formal,red,Biba,93.96,3.3,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Biba,https://www.ajio.com/search?q=red+formal+Accessory
1777,Fossil Yellow Formal Top,Top,interview,rainy,female,formal,yellow,Fossil,25.05,4.2,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Fossil,https://www.flipkart.com/search?q=yellow+formal+Top
1778,Allen Solly Yellow Formal Footwear,Footwear,interview,rainy,male,formal,yellow,Allen Solly,79.82,4.9,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Allen Solly,https://www.amazon.com/search?q=yellow+formal+Footwear
1779,Puma Green Sporty Bottom,Bottom,casual,hot,unisex,sporty,green,Puma,74.82,3.7,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Puma,https://www.flipkart.com/search?q=green+sporty+Bottom
1780,Allen Solly Green Formal Top,Top,office,cold,unisex,formal,green,Allen Solly,77.2,3.7,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Allen Solly,https://www.flipkart.com/search?q=green+formal+Top
1781,Manyavar Pink Casual Footwear,Footwear,casual,rainy,female,casual,pink,Manyavar,18.44,3.7,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Manyavar,https://www.amazon.com/search?q=pink+casual+Footwear
1782,Levi's Pink Formal Bottom,Bottom,interview,hot,female,formal,pink,Levi's,148.03,3.6,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Levi's,https://www.nykaafashion.com/search?q=pink+formal+Bottom
1783,Manyavar White Formal Footwear,Footwear,office,cold,female,formal,white,Manyavar,129.75,3.2,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Manyavar,https://www.myntra.com/search?q=white+formal+Footwear
1784,H&M Red Formal Bottom,Bottom,office,hot,male,formal,red,H&M,27.94,4.5,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+H&M,https://www.myntra.com/search?q=red+formal+Bottom
1785,Puma Black Formal Footwear,Footwear,interview,hot,male,formal,black,Puma,93.61,4.5,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Puma,https://www.flipkart.com/search?q=black+formal+Footwear
1786,Manyavar Red Sporty Footwear,Footwear,casual,cold,unisex,sporty,red,Manyavar,72.29,3.5,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Manyavar,https://www.myntra.com/search?q=red+sporty+Footwear
1787,Allen Solly Pink Formal Accessory,Accessory,interview,rainy,female,formal,pink,Allen Solly,41.4,3.2,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Allen Solly,https://www.ajio.com/search?q=pink+formal+Accessory
1788,Manyavar Blue Formal Footwear,Footwear,office,rainy,male,formal,blue,Manyavar,44.38,4.9,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Manyavar,https://www.amazon.com/search?q=blue+formal+Footwear
1789,H&M Red Sporty Accessory,Accessory,gym,hot,unisex,sporty,red,H&M,35.35,4.2,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+H&M,https://www.myntra.com/search?q=red+sporty+Accessory
1790,Manyavar White Formal Accessory,Accessory,wedding,hot,female,formal,white,Manyavar,33.7,3.6,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Manyavar,https://www.ajio.com/search?q=white+formal+Accessory
1791,Puma Red Formal Bottom,Bottom,office,rainy,male,formal,red,Puma,28.6,3.8,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Puma,https://www.flipkart.com/search?q=red+formal+Bottom
1792,Biba Yellow Traditional Footwear,Footwear,wedding,cold,unisex,traditional,yellow,Biba,70.24,4.6,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Biba,https://www.nykaafashion.com/search?q=yellow+traditional+Footwear
1793,Allen Solly Pink Trendy Accessory,Accessory,travel,hot,female,trendy,pink,Allen Solly,101.68,4.5,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Allen Solly,https://www.flipkart.com/search?q=pink+trendy+Accessory
1794,Nike White Trendy Footwear,Footwear,wedding,hot,male,trendy,white,Nike,45.13,3.3,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Nike,https://www.flipkart.com/search?q=white+trendy+Footwear
1795,Biba Green Formal Accessory,Accessory,interview,rainy,female,formal,green,Biba,98.11,4.0,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Biba,https://www.ajio.com/search?q=green+formal+Accessory
1796,Manyavar Blue Sporty Footwear,Footwear,gym,rainy,unisex,sporty,blue,Manyavar,118.56,4.7,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Manyavar,https://www.myntra.com/search?q=blue+sporty+Footwear
1797,Zara White Formal Accessory,Accessory,interview,hot,female,formal,white,Zara,56.57,3.4,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Zara,https://www.ajio.com/search?q=white+formal+Accessory
1798,Adidas Green Traditional Footwear,Footwear,party,rainy,male,traditional,green,Adidas,100.49,3.5,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Adidas,https://www.myntra.com/search?q=green+traditional+Footwear
1799,Allen Solly Pink Formal Accessory,Accessory,office,hot,female,formal,pink,Allen Solly,79.56,3.2,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Allen Solly,https://www.amazon.com/search?q=pink+formal+Accessory
1800,Zara White Formal Bottom,Bottom,office,rainy,female,formal,white,Zara,77.08,3.9,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Zara,https://www.myntra.com/search?q=white+formal+Bottom
1801,Puma Grey Traditional Bottom,Bottom,party,cold,unisex,traditional,grey,Puma,19.6,3.2,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Puma,https://www.flipkart.com/search?q=grey+traditional+Bottom
1802,Allen Solly Black Sporty Bottom,Bottom,casual,hot,unisex,sporty,black,Allen Solly,31.02,3.9,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Allen Solly,https://www.myntra.com/search?q=black+sporty+Bottom
1803,Fossil Green Sporty Bottom,Bottom,gym,rainy,unisex,sporty,green,Fossil,15.17,4.6,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Fossil,https://www.myntra.com/search?q=green+sporty+Bottom
1804,Nike Green Trendy Accessory,Accessory,casual,hot,female,trendy,green,Nike,147.35,4.2,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Nike,https://www.flipkart.com/search?q=green+trendy+Accessory
1805,Puma Green Traditional Footwear,Footwear,party,hot,unisex,traditional,green,Puma,74.31,3.9,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Puma,https://www.flipkart.com/search?q=green+traditional+Footwear
1806,Manyavar White Trendy Top,Top,wedding,rainy,female,trendy,white,Manyavar,149.93,3.3,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Manyavar,https://www.amazon.com/search?q=white+trendy+Top
1807,Biba Blue Formal Top,Top,interview,rainy,unisex,formal,blue,Biba,48.95,3.7,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Biba,https://www.amazon.com/search?q=blue+formal+Top
1808,Levi's Green Sporty Accessory,Accessory,gym,hot,male,sporty,green,Levi's,76.03,4.1,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Levi's,https://www.myntra.com/search?q=green+sporty+Accessory
1809,Biba Black Trendy Top,Top,wedding,hot,male,trendy,black,Biba,37.3,3.0,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Biba,https://www.myntra.com/search?q=black+trendy+Top
1810,H&M Yellow Formal Top,Top,office,cold,unisex,formal,yellow,H&M,48.27,4.7,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+H&M,https://www.nykaafashion.com/search?q=yellow+formal+Top
1811,Allen Solly Black Sporty Accessory,Accessory,gym,cold,male,sporty,black,Allen Solly,20.98,4.6,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Allen Solly,https://www.myntra.com/search?q=black+sporty+Accessory
1812,Zara Black Formal Accessory,Accessory,interview,rainy,male,formal,black,Zara,37.91,4.3,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Zara,https://www.ajio.com/search?q=black+formal+Accessory
1813,Levi's Blue Formal Bottom,Bottom,office,hot,male,formal,blue,Levi's,109.35,3.3,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Levi's,https://www.flipkart.com/search?q=blue+formal+Bottom
1814,H&M Red Trendy Top,Top,travel,rainy,male,trendy,red,H&M,72.78,4.7,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Top+H&M,https://www.amazon.com/search?q=red+trendy+Top
1815,Zara Grey Sporty Top,Top,gym,rainy,male,sporty,grey,Zara,122.16,3.7,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Zara,https://www.amazon.com/search?q=grey+sporty+Top
